date,product_id,category,price,promotion,stock,demand
2024-01-27,D,Home,173,0,407,21
2024-01-27,E,Sports,190,1,487,117
2024-01-28,A,Electronics,134,1,63,101
2024-01-28,B,Grocery,27,0,87,30
2024-01-28,C,Clothing,53,0,352,105
2024-01-28,D,Home,17,1,305,141
2024-01-28,E,Sports,151,0,301,120
2024-01-29,A,Electronics,86,0,209,81
2024-01-29,B,Grocery,191,0,60,98
2024-01-29,C,Clothing,71,0,332,26
2024-01-29,D,Home,34,0,283,86
2024-01-29,E,Sports,185,1,191,114
2024-01-30,A,Electronics,144,0,256,110
2024-01-30,B,Grocery,193,1,105,134
2024-01-30,C,Clothing,172,0,137,42
2024-01-30,D,Home,191,1,319,125
2024-01-30,E,Sports,62,1,280,157
2024-01-31,A,Electronics,53,0,67,16
2024-01-31,B,Grocery,54,0,241,48
2024-01-31,C,Clothing,56,0,78,59
2024-01-31,D,Home,18,0,73,83
2024-01-31,E,Sports,131,0,125,83
2024-02-01,A,Electronics,177,1,294,93
2024-02-01,B,Grocery,88,0,144,30
2024-02-01,C,Clothing,132,1,236,137
2024-02-01,D,Home,134,1,386,154
2024-02-01,E,Sports,193,0,376,78
2024-02-02,A,Electronics,30,0,387,97
2024-02-02,B,Grocery,188,0,381,38
2024-02-02,C,Clothing,17,0,53,29
2024-02-02,D,Home,34,0,192,51
2024-02-02,E,Sports,51,0,480,73
2024-02-03,A,Electronics,62,0,133,111
2024-02-03,B,Grocery,39,0,137,62
2024-02-03,C,Clothing,61,0,192,19
2024-02-03,D,Home,102,1,412,106
2024-02-03,E,Sports,23,0,347,83
2024-02-04,A,Electronics,102,0,154,108
2024-02-04,B,Grocery,190,0,106,93
2024-02-04,C,Clothing,13,0,246,44
2024-02-04,D,Home,89,0,90,16
2024-02-04,E,Sports,158,0,247,19
2024-02-05,A,Electronics,117,0,442,79
2024-02-05,B,Grocery,58,1,450,41
2024-02-05,C,Clothing,43,0,154,108
2024-02-05,D,Home,12,1,151,57
2024-02-05,E,Sports,54,0,492,28
2024-02-06,A,Electronics,35,0,230,103
2024-02-06,B,Grocery,39,0,315,65
2024-02-06,C,Clothing,114,0,233,64
2024-02-06,D,Home,56,1,136,179
2024-02-06,E,Sports,163,1,76,174
2024-02-07,A,Electronics,138,0,109,63
2024-02-07,B,Grocery,43,0,145,35
2024-02-07,C,Clothing,28,0,295,92
2024-02-07,D,Home,44,0,156,75
2024-02-07,E,Sports,152,1,444,181
2024-02-08,A,Electronics,141,0,62,130
2024-02-08,B,Grocery,107,0,169,112
2024-02-08,C,Clothing,158,0,444,102
2024-02-08,D,Home,117,0,93,64
2024-02-08,E,Sports,128,0,193,42
2024-02-09,A,Electronics,44,1,439,56
2024-02-09,B,Grocery,184,0,53,62
2024-02-09,C,Clothing,144,0,104,89
2024-02-09,D,Home,156,0,136,57
2024-02-09,E,Sports,52,1,444,74
2024-02-10,A,Electronics,13,0,71,100
2024-02-10,B,Grocery,53,0,219,64
2024-02-10,C,Clothing,99,0,116,70
2024-02-10,D,Home,85,0,276,98
2024-02-10,E,Sports,117,0,214,95
2024-02-11,A,Electronics,88,0,135,129
2024-02-11,B,Grocery,57,0,166,102
2024-02-11,C,Clothing,42,1,93,82
2024-02-11,D,Home,158,0,435,76
2024-02-11,E,Sports,39,0,253,70
2024-02-12,A,Electronics,161,0,237,101
2024-02-12,B,Grocery,83,0,305,44
2024-02-12,C,Clothing,37,1,179,184
2024-02-12,D,Home,120,0,340,66
2024-02-12,E,Sports,73,0,357,8
2024-02-13,A,Electronics,76,0,298,76
2024-02-13,B,Grocery,87,0,333,102
2024-02-13,C,Clothing,173,1,151,136
2024-02-13,D,Home,30,0,207,83
2024-02-13,E,Sports,163,1,284,106
2024-02-14,A,Electronics,146,0,450,135
2024-02-14,B,Grocery,68,0,103,89
2024-02-14,C,Clothing,99,0,310,28
2024-02-14,D,Home,23,0,477,134
2024-02-14,E,Sports,38,0,68,55
2024-02-15,A,Electronics,126,0,155,84
2024-02-15,B,Grocery,26,1,209,158
2024-02-15,C,Clothing,129,0,243,58
2024-02-15,D,Home,181,0,281,104
2024-02-15,E,Sports,59,0,423,42
2024-02-16,A,Electronics,49,0,83,49
2024-02-16,B,Grocery,89,0,120,129
2024-02-16,C,Clothing,29,0,416,80
2024-02-16,D,Home,176,0,73,84
2024-02-16,E,Sports,62,0,433,73
2024-02-17,A,Electronics,36,0,215,101
2024-02-17,B,Grocery,126,0,153,112
2024-02-17,C,Clothing,178,0,165,71
2024-02-17,D,Home,109,0,451,41
2024-02-17,E,Sports,27,1,303,43
2024-02-18,A,Electronics,22,0,232,75
2024-02-18,B,Grocery,181,0,95,40
2024-02-18,C,Clothing,35,0,281,124
2024-02-18,D,Home,55,0,63,84
2024-02-18,E,Sports,96,0,451,68
2024-02-19,A,Electronics,85,0,224,62
2024-02-19,B,Grocery,150,0,383,92
2024-02-19,C,Clothing,88,1,65,105
2024-02-19,D,Home,171,0,144,24
2024-02-19,E,Sports,125,0,58,95
2024-02-20,A,Electronics,64,0,125,71
2024-02-20,B,Grocery,135,0,300,103
2024-02-20,C,Clothing,39,0,334,90
2024-02-20,D,Home,35,0,99,45
2024-02-20,E,Sports,137,1,153,75
2024-02-21,A,Electronics,22,1,196,169
2024-02-21,B,Grocery,96,0,191,88
2024-02-21,C,Clothing,135,1,365,49
2024-02-21,D,Home,137,0,355,25
2024-02-21,E,Sports,198,0,57,81
2024-02-22,A,Electronics,66,1,479,193
2024-02-22,B,Grocery,182,1,488,90
2024-02-22,C,Clothing,93,0,367,39
2024-02-22,D,Home,175,0,342,44
2024-02-22,E,Sports,116,0,299,49
2024-02-23,A,Electronics,134,0,162,114
2024-02-23,B,Grocery,96,0,482,84
2024-02-23,C,Clothing,74,0,359,118
2024-02-23,D,Home,165,0,222,124
2024-02-23,E,Sports,83,0,60,111
2024-02-24,A,Electronics,105,1,355,215
2024-02-24,B,Grocery,166,0,228,56
2024-02-24,C,Clothing,85,0,486,83
2024-02-24,D,Home,189,0,107,58
2024-02-24,E,Sports,26,0,69,124
2024-02-25,A,Electronics,170,0,151,127
2024-02-25,B,Grocery,164,0,236,35
2024-02-25,C,Clothing,119,1,456,62
2024-02-25,D,Home,51,0,268,127
2024-02-25,E,Sports,175,0,111,118
2024-02-26,A,Electronics,29,1,155,69
2024-02-26,B,Grocery,90,0,199,87
2024-02-26,C,Clothing,31,0,323,75
2024-02-26,D,Home,18,0,359,131
2024-02-26,E,Sports,147,0,353,43
2024-02-27,A,Electronics,63,0,217,109
2024-02-27,B,Grocery,160,1,111,78
2024-02-27,C,Clothing,48,0,448,94
2024-02-27,D,Home,79,0,243,143
2024-02-27,E,Sports,18,1,496,70
2024-02-28,A,Electronics,124,0,369,83
2024-02-28,B,Grocery,185,0,317,68
2024-02-28,C,Clothing,105,0,478,54
2024-02-28,D,Home,142,0,426,120
2024-02-28,E,Sports,133,0,195,55
2024-02-29,A,Electronics,161,0,409,67
2024-02-29,B,Grocery,137,1,456,166
2024-02-29,C,Clothing,129,0,119,51
2024-02-29,D,Home,11,0,201,96
2024-02-29,E,Sports,79,0,118,33
2024-03-01,A,Electronics,112,0,480,96
2024-03-01,B,Grocery,164,0,353,100
2024-03-01,C,Clothing,117,1,352,177
2024-03-01,D,Home,122,0,216,27
2024-03-01,E,Sports,121,0,492,143
2024-03-02,A,Electronics,26,1,117,157
2024-03-02,B,Grocery,165,0,146,116
2024-03-02,C,Clothing,57,0,334,92
2024-03-02,D,Home,78,0,419,129
2024-03-02,E,Sports,140,0,144,49
2024-03-03,A,Electronics,122,0,475,29
2024-03-03,B,Grocery,106,0,117,74
2024-03-03,C,Clothing,58,0,173,85
2024-03-03,D,Home,155,0,324,67
2024-03-03,E,Sports,116,1,377,122
2024-03-04,A,Electronics,144,0,438,132
2024-03-04,B,Grocery,60,0,481,95
2024-03-04,C,Clothing,12,0,242,33
2024-03-04,D,Home,43,0,186,59
2024-03-04,E,Sports,22,1,118,170
2024-03-05,A,Electronics,37,1,426,187
2024-03-05,B,Grocery,149,0,367,36
2024-03-05,C,Clothing,45,1,447,200
2024-03-05,D,Home,119,1,419,210
2024-03-05,E,Sports,19,0,466,136
2024-03-06,A,Electronics,188,0,337,28
2024-03-06,B,Grocery,177,1,487,124
2024-03-06,C,Clothing,108,0,245,72
2024-03-06,D,Home,180,0,317,106
2024-03-06,E,Sports,149,1,268,62
2024-03-07,A,Electronics,160,0,225,48
2024-03-07,B,Grocery,116,0,473,142
2024-03-07,C,Clothing,56,1,263,67
2024-03-07,D,Home,155,0,208,37
2024-03-07,E,Sports,100,0,281,50
2024-03-08,A,Electronics,120,0,173,118
2024-03-08,B,Grocery,113,0,421,75
2024-03-08,C,Clothing,19,0,169,38
2024-03-08,D,Home,59,0,459,108
2024-03-08,E,Sports,136,0,65,144
2024-03-09,A,Electronics,26,0,160,24
2024-03-09,B,Grocery,102,0,87,83
2024-03-09,C,Clothing,45,1,462,148
2024-03-09,D,Home,65,0,91,150
2024-03-09,E,Sports,170,0,326,50
2024-03-10,A,Electronics,194,1,118,215
2024-03-10,B,Grocery,170,0,85,98
2024-03-10,C,Clothing,36,0,121,74
2024-03-10,D,Home,116,0,117,74
2024-03-10,E,Sports,148,0,50,88
2024-03-11,A,Electronics,72,0,386,82
2024-03-11,B,Grocery,36,0,357,41
2024-03-11,C,Clothing,140,1,268,180
2024-03-11,D,Home,16,0,355,152
2024-03-11,E,Sports,52,0,396,89
2024-03-12,A,Electronics,142,0,270,71
2024-03-12,B,Grocery,180,0,181,30
2024-03-12,C,Clothing,98,0,186,111
2024-03-12,D,Home,113,0,432,59
2024-03-12,E,Sports,165,0,102,111
2024-03-13,A,Electronics,186,1,347,93
2024-03-13,B,Grocery,34,0,343,64
2024-03-13,C,Clothing,120,0,115,114
2024-03-13,D,Home,115,0,145,67
2024-03-13,E,Sports,86,0,253,79
2024-03-14,A,Electronics,149,0,92,45
2024-03-14,B,Grocery,164,0,186,120
2024-03-14,C,Clothing,80,0,56,81
2024-03-14,D,Home,190,0,303,45
2024-03-14,E,Sports,112,0,298,111
2024-03-15,A,Electronics,185,0,260,48
2024-03-15,B,Grocery,12,0,461,85
2024-03-15,C,Clothing,194,0,69,135
2024-03-15,D,Home,38,0,97,99
2024-03-15,E,Sports,143,0,350,43
2024-03-16,A,Electronics,136,1,81,200
2024-03-16,B,Grocery,165,0,363,112
2024-03-16,C,Clothing,197,1,476,73
2024-03-16,D,Home,93,0,353,102
2024-03-16,E,Sports,119,0,55,102
2024-03-17,A,Electronics,22,1,352,87
2024-03-17,B,Grocery,163,1,291,124
2024-03-17,C,Clothing,159,1,65,107
2024-03-17,D,Home,19,0,458,108
2024-03-17,E,Sports,158,0,85,84
2024-03-18,A,Electronics,99,0,181,130
2024-03-18,B,Grocery,32,1,65,129
2024-03-18,C,Clothing,57,0,495,54
2024-03-18,D,Home,16,0,100,134
2024-03-18,E,Sports,54,0,427,118
2024-03-19,A,Electronics,57,0,212,35
2024-03-19,B,Grocery,25,0,358,106
2024-03-19,C,Clothing,186,0,344,104
2024-03-19,D,Home,127,0,454,22
2024-03-19,E,Sports,21,0,258,108
2024-03-20,A,Electronics,152,1,56,115
2024-03-20,B,Grocery,91,0,432,91
2024-03-20,C,Clothing,19,0,78,118
2024-03-20,D,Home,22,0,477,135
2024-03-20,E,Sports,100,1,102,138
2024-03-21,A,Electronics,110,0,362,69
2024-03-21,B,Grocery,67,0,303,105
2024-03-21,C,Clothing,124,0,124,130
2024-03-21,D,Home,18,0,353,121
2024-03-21,E,Sports,181,0,303,134
2024-03-22,A,Electronics,128,0,135,127
2024-03-22,B,Grocery,155,0,483,53
2024-03-22,C,Clothing,14,1,142,93
2024-03-22,D,Home,67,0,128,43
2024-03-22,E,Sports,21,0,198,51
2024-03-23,A,Electronics,109,0,217,85
2024-03-23,B,Grocery,123,1,434,182
2024-03-23,C,Clothing,184,0,258,54
2024-03-23,D,Home,195,0,111,74
2024-03-23,E,Sports,27,0,363,70
2024-03-24,A,Electronics,77,0,327,122
2024-03-24,B,Grocery,121,0,323,135
2024-03-24,C,Clothing,71,0,443,65
2024-03-24,D,Home,33,0,430,26
2024-03-24,E,Sports,178,0,438,71
2024-03-25,A,Electronics,97,0,294,34
2024-03-25,B,Grocery,36,0,242,73
2024-03-25,C,Clothing,130,1,329,184
2024-03-25,D,Home,103,0,480,92
2024-03-25,E,Sports,28,0,447,31
2024-03-26,A,Electronics,132,1,373,135
2024-03-26,B,Grocery,84,0,94,120
2024-03-26,C,Clothing,12,0,471,135
2024-03-26,D,Home,97,0,66,97
2024-03-26,E,Sports,181,0,456,101
2024-03-27,A,Electronics,16,0,270,68
2024-03-27,B,Grocery,106,0,441,104
2024-03-27,C,Clothing,184,0,283,149
2024-03-27,D,Home,75,0,55,89
2024-03-27,E,Sports,179,0,478,36
2024-03-28,A,Electronics,69,0,142,97
2024-03-28,B,Grocery,30,0,277,166
2024-03-28,C,Clothing,167,1,332,25
2024-03-28,D,Home,141,0,447,62
2024-03-28,E,Sports,12,0,273,48
2024-03-29,A,Electronics,23,1,244,79
2024-03-29,B,Grocery,87,0,262,48
2024-03-29,C,Clothing,10,0,409,126
2024-03-29,D,Home,125,0,101,82
2024-03-29,E,Sports,55,0,381,50
2024-03-30,A,Electronics,27,0,135,38
2024-03-30,B,Grocery,110,0,55,118
2024-03-30,C,Clothing,109,0,330,111
2024-03-30,D,Home,14,0,159,77
2024-03-30,E,Sports,97,1,362,182
2024-03-31,A,Electronics,72,0,285,47
2024-03-31,B,Grocery,143,0,324,137
2024-03-31,C,Clothing,135,0,304,143
2024-03-31,D,Home,181,0,272,121
2024-03-31,E,Sports,87,0,432,98
2024-04-01,A,Electronics,85,1,214,197
2024-04-01,B,Grocery,111,0,253,104
2024-04-01,C,Clothing,26,0,321,141
2024-04-01,D,Home,149,0,168,115
2024-04-01,E,Sports,84,0,316,79
2024-04-02,A,Electronics,116,0,339,142
2024-04-02,B,Grocery,129,0,196,123
2024-04-02,C,Clothing,132,1,405,102
2024-04-02,D,Home,67,0,453,82
2024-04-02,E,Sports,126,0,76,64
2024-04-03,A,Electronics,26,0,186,137
2024-04-03,B,Grocery,39,0,133,89
2024-04-03,C,Clothing,14,1,112,121
2024-04-03,D,Home,141,0,163,129
2024-04-03,E,Sports,34,0,251,131
2024-04-04,A,Electronics,52,1,106,61
2024-04-04,B,Grocery,81,0,273,88
2024-04-04,C,Clothing,115,0,277,142
2024-04-04,D,Home,83,0,431,145
2024-04-04,E,Sports,27,0,491,70
2024-04-05,A,Electronics,139,0,105,100
2024-04-05,B,Grocery,126,1,149,43
2024-04-05,C,Clothing,95,1,369,73
2024-04-05,D,Home,115,0,112,115
2024-04-05,E,Sports,126,0,130,141
2024-04-06,A,Electronics,80,0,391,103
2024-04-06,B,Grocery,80,0,95,65
2024-04-06,C,Clothing,136,0,414,59
2024-04-06,D,Home,170,0,311,136
2024-04-06,E,Sports,17,0,280,91
2024-04-07,A,Electronics,116,0,397,146
2024-04-07,B,Grocery,34,0,269,74
2024-04-07,C,Clothing,97,0,243,125
2024-04-07,D,Home,188,0,129,131
2024-04-07,E,Sports,125,1,472,64
2024-04-08,A,Electronics,193,0,323,107
2024-04-08,B,Grocery,89,0,229,70
2024-04-08,C,Clothing,114,0,126,35
2024-04-08,D,Home,60,0,125,88
2024-04-08,E,Sports,63,1,421,189
2024-04-09,A,Electronics,65,0,328,41
2024-04-09,B,Grocery,26,0,301,163
2024-04-09,C,Clothing,169,0,254,52
2024-04-09,D,Home,25,0,205,120
2024-04-09,E,Sports,168,1,469,37
2024-04-10,A,Electronics,89,0,88,68
2024-04-10,B,Grocery,149,0,398,82
2024-04-10,C,Clothing,139,0,298,75
2024-04-10,D,Home,35,0,389,63
2024-04-10,E,Sports,198,0,456,151
2024-04-11,A,Electronics,91,0,482,87
2024-04-11,B,Grocery,165,0,166,66
2024-04-11,C,Clothing,78,0,163,110
2024-04-11,D,Home,40,0,432,76
2024-04-11,E,Sports,93,0,472,61
2024-04-12,A,Electronics,172,0,465,52
2024-04-12,B,Grocery,183,0,152,76
2024-04-12,C,Clothing,133,0,322,83
2024-04-12,D,Home,59,1,362,58
2024-04-12,E,Sports,123,0,86,103
2024-04-13,A,Electronics,92,0,208,52
2024-04-13,B,Grocery,66,0,124,90
2024-04-13,C,Clothing,55,0,492,60
2024-04-13,D,Home,30,0,159,105
2024-04-13,E,Sports,145,0,280,35
2024-04-14,A,Electronics,159,1,290,74
2024-04-14,B,Grocery,118,1,305,88
2024-04-14,C,Clothing,39,0,286,141
2024-04-14,D,Home,90,0,157,33
2024-04-14,E,Sports,172,0,88,117
2024-04-15,A,Electronics,89,1,126,162
2024-04-15,B,Grocery,43,0,427,55
2024-04-15,C,Clothing,154,0,438,91
2024-04-15,D,Home,25,0,263,147
2024-04-15,E,Sports,56,0,196,44
2024-04-16,A,Electronics,171,0,332,101
2024-04-16,B,Grocery,11,0,283,47
2024-04-16,C,Clothing,90,0,323,113
2024-04-16,D,Home,49,0,88,52
2024-04-16,E,Sports,189,1,146,190
2024-04-17,A,Electronics,26,0,98,121
2024-04-17,B,Grocery,150,0,456,43
2024-04-17,C,Clothing,157,0,391,115
2024-04-17,D,Home,42,0,95,58
2024-04-17,E,Sports,96,0,64,83
2024-04-18,A,Electronics,196,0,465,84
2024-04-18,B,Grocery,36,0,51,62
2024-04-18,C,Clothing,22,0,431,106
2024-04-18,D,Home,65,1,279,154
2024-04-18,E,Sports,128,0,405,140
2024-04-19,A,Electronics,13,0,490,90
2024-04-19,B,Grocery,16,0,382,100
2024-04-19,C,Clothing,181,1,446,171
2024-04-19,D,Home,129,1,330,177
2024-04-19,E,Sports,27,0,344,95
2024-04-20,A,Electronics,37,0,449,93
2024-04-20,B,Grocery,108,0,357,55
2024-04-20,C,Clothing,136,0,226,101
2024-04-20,D,Home,75,0,113,101
2024-04-20,E,Sports,103,0,256,144
2024-04-21,A,Electronics,187,0,427,76
2024-04-21,B,Grocery,48,0,413,110
2024-04-21,C,Clothing,48,0,340,50
2024-04-21,D,Home,74,0,277,51
2024-04-21,E,Sports,94,0,92,27
2024-04-22,A,Electronics,108,0,153,107
2024-04-22,B,Grocery,178,0,121,95
2024-04-22,C,Clothing,175,1,352,158
2024-04-22,D,Home,86,1,111,202
2024-04-22,E,Sports,88,0,72,87
2024-04-23,A,Electronics,182,0,313,32
2024-04-23,B,Grocery,117,0,325,96
2024-04-23,C,Clothing,81,0,332,95
2024-04-23,D,Home,92,0,302,134
2024-04-23,E,Sports,34,0,332,39
2024-04-24,A,Electronics,156,0,311,82
2024-04-24,B,Grocery,174,1,204,84
2024-04-24,C,Clothing,69,0,58,99
2024-04-24,D,Home,167,0,327,24
2024-04-24,E,Sports,54,0,370,40
2024-04-25,A,Electronics,108,1,285,40
2024-04-25,B,Grocery,51,0,388,37
2024-04-25,C,Clothing,114,0,204,127
2024-04-25,D,Home,10,1,397,141
2024-04-25,E,Sports,90,0,75,109
2024-04-26,A,Electronics,63,1,136,81
2024-04-26,B,Grocery,20,0,382,24
2024-04-26,C,Clothing,45,1,450,165
2024-04-26,D,Home,111,0,312,75
2024-04-26,E,Sports,75,0,366,129
2024-04-27,A,Electronics,60,0,477,122
2024-04-27,B,Grocery,193,0,89,89
2024-04-27,C,Clothing,117,0,294,52
2024-04-27,D,Home,87,1,385,163
2024-04-27,E,Sports,197,0,408,102
2024-04-28,A,Electronics,131,0,190,34
2024-04-28,B,Grocery,92,0,160,54
2024-04-28,C,Clothing,103,0,106,94
2024-04-28,D,Home,107,1,65,126
2024-04-28,E,Sports,121,0,117,47
2024-04-29,A,Electronics,132,0,217,100
2024-04-29,B,Grocery,35,0,345,122
2024-04-29,C,Clothing,16,0,463,93
2024-04-29,D,Home,153,0,173,134
2024-04-29,E,Sports,106,0,55,24
2024-04-30,A,Electronics,108,0,63,34
2024-04-30,B,Grocery,163,0,164,128
2024-04-30,C,Clothing,180,0,70,47
2024-04-30,D,Home,135,0,390,69
2024-04-30,E,Sports,83,1,356,201
2024-05-01,A,Electronics,161,0,273,70
2024-05-01,B,Grocery,32,0,173,91
2024-05-01,C,Clothing,56,0,218,94
2024-05-01,D,Home,33,0,277,126
2024-05-01,E,Sports,37,0,203,82
2024-05-02,A,Electronics,47,0,468,25
2024-05-02,B,Grocery,47,0,270,141
2024-05-02,C,Clothing,132,1,222,44
2024-05-02,D,Home,20,0,206,138
2024-05-02,E,Sports,35,0,476,68
2024-05-03,A,Electronics,153,0,171,84
2024-05-03,B,Grocery,36,0,460,110
2024-05-03,C,Clothing,34,0,391,90
2024-05-03,D,Home,111,0,474,149
2024-05-03,E,Sports,174,0,191,58
2024-05-04,A,Electronics,28,0,339,75
2024-05-04,B,Grocery,184,0,351,134
2024-05-04,C,Clothing,99,0,130,101
2024-05-04,D,Home,185,0,298,75
2024-05-04,E,Sports,78,0,143,57
2024-05-05,A,Electronics,51,1,62,152
2024-05-05,B,Grocery,88,0,305,41
2024-05-05,C,Clothing,32,0,108,84
2024-05-05,D,Home,160,0,416,109
2024-05-05,E,Sports,64,0,422,101
2024-05-06,A,Electronics,186,1,112,166
2024-05-06,B,Grocery,176,0,274,114
2024-05-06,C,Clothing,35,0,77,124
2024-05-06,D,Home,36,0,87,85
2024-05-06,E,Sports,39,0,262,116
2024-05-07,A,Electronics,47,0,409,66
2024-05-07,B,Grocery,155,0,490,69
2024-05-07,C,Clothing,149,1,252,107
2024-05-07,D,Home,146,0,295,103
2024-05-07,E,Sports,125,0,452,122
2024-05-08,A,Electronics,36,0,479,97
2024-05-08,B,Grocery,105,0,227,72
2024-05-08,C,Clothing,146,1,240,132
2024-05-08,D,Home,31,0,321,130
2024-05-08,E,Sports,30,0,361,67
2024-05-09,A,Electronics,55,0,285,92
2024-05-09,B,Grocery,17,0,435,71
2024-05-09,C,Clothing,46,0,475,45
2024-05-09,D,Home,110,0,468,25
2024-05-09,E,Sports,143,0,62,112
2024-05-10,A,Electronics,81,0,478,47
2024-05-10,B,Grocery,86,0,99,25
2024-05-10,C,Clothing,23,0,481,131
2024-05-10,D,Home,72,0,68,99
2024-05-10,E,Sports,37,0,85,90
2024-05-11,A,Electronics,172,1,245,170
2024-05-11,B,Grocery,95,0,263,36
2024-05-11,C,Clothing,65,0,223,102
2024-05-11,D,Home,137,0,293,65
2024-05-11,E,Sports,178,0,469,106
2024-05-12,A,Electronics,153,0,427,11
2024-05-12,B,Grocery,31,0,90,40
2024-05-12,C,Clothing,171,0,216,90
2024-05-12,D,Home,16,1,301,200
2024-05-12,E,Sports,33,0,75,97
2024-05-13,A,Electronics,11,0,161,29
2024-05-13,B,Grocery,127,0,58,95
2024-05-13,C,Clothing,82,0,76,55
2024-05-13,D,Home,16,0,141,126
2024-05-13,E,Sports,176,0,345,111
2024-05-14,A,Electronics,95,0,290,89
2024-05-14,B,Grocery,182,0,195,118
2024-05-14,C,Clothing,64,1,461,150
2024-05-14,D,Home,187,0,436,33
2024-05-14,E,Sports,184,0,396,64
2024-05-15,A,Electronics,65,1,127,147
2024-05-15,B,Grocery,41,0,131,30
2024-05-15,C,Clothing,115,0,238,131
2024-05-15,D,Home,136,0,338,66
2024-05-15,E,Sports,153,0,438,109
2024-05-16,A,Electronics,137,0,457,107
2024-05-16,B,Grocery,26,0,214,57
2024-05-16,C,Clothing,113,0,388,22
2024-05-16,D,Home,112,1,417,180
2024-05-16,E,Sports,166,0,498,83
2024-05-17,A,Electronics,190,0,430,41
2024-05-17,B,Grocery,190,0,410,61
2024-05-17,C,Clothing,156,0,429,126
2024-05-17,D,Home,68,0,273,140
2024-05-17,E,Sports,108,0,399,41
2024-05-18,A,Electronics,86,0,349,97
2024-05-18,B,Grocery,171,0,113,63
2024-05-18,C,Clothing,51,0,223,126
2024-05-18,D,Home,30,0,455,97
2024-05-18,E,Sports,138,1,294,174
2024-05-19,A,Electronics,191,0,152,103
2024-05-19,B,Grocery,147,0,216,87
2024-05-19,C,Clothing,117,0,385,73
2024-05-19,D,Home,34,0,340,46
2024-05-19,E,Sports,192,1,252,100
2024-05-20,A,Electronics,115,0,53,127
2024-05-20,B,Grocery,29,0,171,55
2024-05-20,C,Clothing,68,0,350,70
2024-05-20,D,Home,28,0,319,82
2024-05-20,E,Sports,16,1,447,76
2024-05-21,A,Electronics,189,0,377,33
2024-05-21,B,Grocery,157,0,129,131
2024-05-21,C,Clothing,139,0,352,35
2024-05-21,D,Home,14,1,241,115
2024-05-21,E,Sports,122,0,423,67
2024-05-22,A,Electronics,65,0,66,109
2024-05-22,B,Grocery,26,0,251,106
2024-05-22,C,Clothing,144,0,381,108
2024-05-22,D,Home,140,0,132,35
2024-05-22,E,Sports,27,1,142,78
2024-05-23,A,Electronics,157,0,221,102
2024-05-23,B,Grocery,198,0,207,127
2024-05-23,C,Clothing,97,1,481,80
2024-05-23,D,Home,28,0,120,128
2024-05-23,E,Sports,88,1,218,168
2024-05-24,A,Electronics,14,0,346,32
2024-05-24,B,Grocery,84,0,62,96
2024-05-24,C,Clothing,19,0,248,90
2024-05-24,D,Home,24,0,65,92
2024-05-24,E,Sports,44,0,72,49
2024-05-25,A,Electronics,17,0,473,103
2024-05-25,B,Grocery,143,0,269,49
2024-05-25,C,Clothing,51,0,358,61
2024-05-25,D,Home,20,0,355,136
2024-05-25,E,Sports,84,1,80,113
2024-05-26,A,Electronics,162,0,380,52
2024-05-26,B,Grocery,51,0,415,31
2024-05-26,C,Clothing,29,0,499,138
2024-05-26,D,Home,41,1,235,181
2024-05-26,E,Sports,173,0,145,59
2024-05-27,A,Electronics,87,0,491,102
2024-05-27,B,Grocery,70,1,299,71
2024-05-27,C,Clothing,40,1,204,102
2024-05-27,D,Home,100,0,57,123
2024-05-27,E,Sports,114,0,312,43
2024-05-28,A,Electronics,48,0,183,43
2024-05-28,B,Grocery,156,0,176,103
2024-05-28,C,Clothing,76,0,111,23
2024-05-28,D,Home,116,1,197,48
2024-05-28,E,Sports,158,0,296,126
2024-05-29,A,Electronics,19,1,62,95
2024-05-29,B,Grocery,94,1,102,47
2024-05-29,C,Clothing,88,1,106,44
2024-05-29,D,Home,48,0,260,77
2024-05-29,E,Sports,159,0,382,60
2024-05-30,A,Electronics,175,1,236,130
2024-05-30,B,Grocery,72,0,238,71
2024-05-30,C,Clothing,174,0,370,93
2024-05-30,D,Home,106,0,67,131
2024-05-30,E,Sports,136,1,379,63
2024-05-31,A,Electronics,177,0,54,63
2024-05-31,B,Grocery,134,0,327,115
2024-05-31,C,Clothing,162,0,102,45
2024-05-31,D,Home,181,0,132,45
2024-05-31,E,Sports,23,0,64,87
2024-06-01,A,Electronics,86,0,496,44
2024-06-01,B,Grocery,183,0,233,85
2024-06-01,C,Clothing,12,0,68,79
2024-06-01,D,Home,144,0,410,59
2024-06-01,E,Sports,60,0,159,61
2024-06-02,A,Electronics,188,0,112,33
2024-06-02,B,Grocery,166,0,116,61
2024-06-02,C,Clothing,83,0,419,135
2024-06-02,D,Home,149,1,490,70
2024-06-02,E,Sports,181,1,362,139
2024-06-03,A,Electronics,60,0,70,53
2024-06-03,B,Grocery,116,0,431,116
2024-06-03,C,Clothing,143,0,114,136
2024-06-03,D,Home,12,0,475,75
2024-06-03,E,Sports,99,0,361,69
2024-06-04,A,Electronics,79,0,200,35
2024-06-04,B,Grocery,58,0,83,122
2024-06-04,C,Clothing,40,0,440,77
2024-06-04,D,Home,123,0,324,84
2024-06-04,E,Sports,148,0,462,88
2024-06-05,A,Electronics,177,0,151,73
2024-06-05,B,Grocery,60,0,161,30
2024-06-05,C,Clothing,85,0,59,126
2024-06-05,D,Home,104,0,316,78
2024-06-05,E,Sports,190,0,295,126
2024-06-06,A,Electronics,120,0,481,22
